"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"12/01/2022 19:00:00 - 12/01/2022 20:00:00","BZN|SE3","Without sequence","82.31",""
"12/01/2022 20:00:00 - 12/01/2022 21:00:00","BZN|SE3","Without sequence","21.01",""
"12/01/2022 21:00:00 - 12/01/2022 22:00:00","BZN|SE3","Without sequence","20.14",""
"12/01/2022 22:00:00 - 12/01/2022 23:00:00","BZN|SE3","Without sequence","18.12",""
"12/01/2022 23:00:00 - 13/01/2022 00:00:00","BZN|SE3","Without sequence","13.62",""
"13/01/2022 00:00:00 - 13/01/2022 01:00:00","BZN|SE3","Without sequence","13.09",""
"13/01/2022 01:00:00 - 13/01/2022 02:00:00","BZN|SE3","Without sequence","11.4",""
"13/01/2022 02:00:00 - 13/01/2022 03:00:00","BZN|SE3","Without sequence","10.57",""
"13/01/2022 03:00:00 - 13/01/2022 04:00:00","BZN|SE3","Without sequence","10.47",""
"13/01/2022 04:00:00 - 13/01/2022 05:00:00","BZN|SE3","Without sequence","10.86",""
"13/01/2022 05:00:00 - 13/01/2022 06:00:00","BZN|SE3","Without sequence","13.23",""
"13/01/2022 06:00:00 - 13/01/2022 07:00:00","BZN|SE3","Without sequence","15.33",""
"13/01/2022 07:00:00 - 13/01/2022 08:00:00","BZN|SE3","Without sequence","21.01",""
"13/01/2022 08:00:00 - 13/01/2022 09:00:00","BZN|SE3","Without sequence","25.63",""
"13/01/2022 09:00:00 - 13/01/2022 10:00:00","BZN|SE3","Without sequence","25.62",""
"13/01/2022 10:00:00 - 13/01/2022 11:00:00","BZN|SE3","Without sequence","25.61",""
"13/01/2022 11:00:00 - 13/01/2022 12:00:00","BZN|SE3","Without sequence","24.22",""
"13/01/2022 12:00:00 - 13/01/2022 13:00:00","BZN|SE3","Without sequence","21.41",""
"13/01/2022 13:00:00 - 13/01/2022 14:00:00","BZN|SE3","Without sequence","18.22",""
"13/01/2022 14:00:00 - 13/01/2022 15:00:00","BZN|SE3","Without sequence","17.68",""
"13/01/2022 15:00:00 - 13/01/2022 16:00:00","BZN|SE3","Without sequence","18.82",""
"13/01/2022 16:00:00 - 13/01/2022 17:00:00","BZN|SE3","Without sequence","19.66",""
"13/01/2022 17:00:00 - 13/01/2022 18:00:00","BZN|SE3","Without sequence","36.3",""
"13/01/2022 18:00:00 - 13/01/2022 19:00:00","BZN|SE3","Without sequence","23.66",""
"13/01/2022 19:00:00 - 13/01/2022 20:00:00","BZN|SE3","Without sequence","19.82",""
"13/01/2022 20:00:00 - 13/01/2022 21:00:00","BZN|SE3","Without sequence","18.06",""
"13/01/2022 21:00:00 - 13/01/2022 22:00:00","BZN|SE3","Without sequence","17.82",""
"13/01/2022 22:00:00 - 13/01/2022 23:00:00","BZN|SE3","Without sequence","14.92",""
"13/01/2022 23:00:00 - 14/01/2022 00:00:00","BZN|SE3","Without sequence","11.49",""
"14/01/2022 00:00:00 - 14/01/2022 01:00:00","BZN|SE3","Without sequence","14.93",""
"14/01/2022 01:00:00 - 14/01/2022 02:00:00","BZN|SE3","Without sequence","12.56",""
"14/01/2022 02:00:00 - 14/01/2022 03:00:00","BZN|SE3","Without sequence","11.4",""
"14/01/2022 03:00:00 - 14/01/2022 04:00:00","BZN|SE3","Without sequence","11.42",""
"14/01/2022 04:00:00 - 14/01/2022 05:00:00","BZN|SE3","Without sequence","13.18",""
"14/01/2022 05:00:00 - 14/01/2022 06:00:00","BZN|SE3","Without sequence","16.14",""
"14/01/2022 06:00:00 - 14/01/2022 07:00:00","BZN|SE3","Without sequence","19.24",""
"14/01/2022 07:00:00 - 14/01/2022 08:00:00","BZN|SE3","Without sequence","44.86",""
"14/01/2022 08:00:00 - 14/01/2022 09:00:00","BZN|SE3","Without sequence","71.64",""
"14/01/2022 09:00:00 - 14/01/2022 10:00:00","BZN|SE3","Without sequence","68.73",""
"14/01/2022 10:00:00 - 14/01/2022 11:00:00","BZN|SE3","Without sequence","75.21",""
"14/01/2022 11:00:00 - 14/01/2022 12:00:00","BZN|SE3","Without sequence","76.85",""
"14/01/2022 12:00:00 - 14/01/2022 13:00:00","BZN|SE3","Without sequence","68.38",""
"14/01/2022 13:00:00 - 14/01/2022 14:00:00","BZN|SE3","Without sequence","52.07",""
"14/01/2022 14:00:00 - 14/01/2022 15:00:00","BZN|SE3","Without sequence","52.09",""
"14/01/2022 15:00:00 - 14/01/2022 16:00:00","BZN|SE3","Without sequence","70.0",""
"14/01/2022 16:00:00 - 14/01/2022 17:00:00","BZN|SE3","Without sequence","133.69",""
"14/01/2022 17:00:00 - 14/01/2022 18:00:00","BZN|SE3","Without sequence","141.68",""
"14/01/2022 18:00:00 - 14/01/2022 19:00:00","BZN|SE3","Without sequence","140.8",""
"14/01/2022 19:00:00 - 14/01/2022 20:00:00","BZN|SE3","Without sequence","70.02",""
"14/01/2022 20:00:00 - 14/01/2022 21:00:00","BZN|SE3","Without sequence","45.45",""
"14/01/2022 21:00:00 - 14/01/2022 22:00:00","BZN|SE3","Without sequence","44.21",""
"14/01/2022 22:00:00 - 14/01/2022 23:00:00","BZN|SE3","Without sequence","49.94",""
"14/01/2022 23:00:00 - 15/01/2022 00:00:00","BZN|SE3","Without sequence","20.47",""
"15/01/2022 00:00:00 - 15/01/2022 01:00:00","BZN|SE3","Without sequence","17.27",""
"15/01/2022 01:00:00 - 15/01/2022 02:00:00","BZN|SE3","Without sequence","16.79",""
"15/01/2022 02:00:00 - 15/01/2022 03:00:00","BZN|SE3","Without sequence","16.74",""
"15/01/2022 03:00:00 - 15/01/2022 04:00:00","BZN|SE3","Without sequence","17.35",""
"15/01/2022 04:00:00 - 15/01/2022 05:00:00","BZN|SE3","Without sequence","24.95",""
"15/01/2022 05:00:00 - 15/01/2022 06:00:00","BZN|SE3","Without sequence","50.07",""
"15/01/2022 06:00:00 - 15/01/2022 07:00:00","BZN|SE3","Without sequence","80.1",""
"15/01/2022 07:00:00 - 15/01/2022 08:00:00","BZN|SE3","Without sequence","134.02",""
"15/01/2022 08:00:00 - 15/01/2022 09:00:00","BZN|SE3","Without sequence","149.97",""
"15/01/2022 09:00:00 - 15/01/2022 10:00:00","BZN|SE3","Without sequence","169.92",""
"15/01/2022 10:00:00 - 15/01/2022 11:00:00","BZN|SE3","Without sequence","203.52",""
"15/01/2022 11:00:00 - 15/01/2022 12:00:00","BZN|SE3","Without sequence","196.43",""
"15/01/2022 12:00:00 - 15/01/2022 13:00:00","BZN|SE3","Without sequence","157.91",""
"15/01/2022 13:00:00 - 15/01/2022 14:00:00","BZN|SE3","Without sequence","153.04",""
"15/01/2022 14:00:00 - 15/01/2022 15:00:00","BZN|SE3","Without sequence","150.5",""
"15/01/2022 15:00:00 - 15/01/2022 16:00:00","BZN|SE3","Without sequence","179.91",""
"15/01/2022 16:00:00 - 15/01/2022 17:00:00","BZN|SE3","Without sequence","220.89",""
"15/01/2022 17:00:00 - 15/01/2022 18:00:00","BZN|SE3","Without sequence","253.76",""
"15/01/2022 18:00:00 - 15/01/2022 19:00:00","BZN|SE3","Without sequence","209.84",""
"15/01/2022 19:00:00 - 15/01/2022 20:00:00","BZN|SE3","Without sequence","153.67",""
"15/01/2022 20:00:00 - 15/01/2022 21:00:00","BZN|SE3","Without sequence","144.95",""
"15/01/2022 21:00:00 - 15/01/2022 22:00:00","BZN|SE3","Without sequence","144.24",""
"15/01/2022 22:00:00 - 15/01/2022 23:00:00","BZN|SE3","Without sequence","124.98",""
"15/01/2022 23:00:00 - 16/01/2022 00:00:00","BZN|SE3","Without sequence","34.97",""
"16/01/2022 00:00:00 - 16/01/2022 01:00:00","BZN|SE3","Without sequence","18.05",""
"16/01/2022 01:00:00 - 16/01/2022 02:00:00","BZN|SE3","Without sequence","16.97",""
"16/01/2022 02:00:00 - 16/01/2022 03:00:00","BZN|SE3","Without sequence","16.54",""
"16/01/2022 03:00:00 - 16/01/2022 04:00:00","BZN|SE3","Without sequence","16.0",""
"16/01/2022 04:00:00 - 16/01/2022 05:00:00","BZN|SE3","Without sequence","16.94",""
"16/01/2022 05:00:00 - 16/01/2022 06:00:00","BZN|SE3","Without sequence","17.99",""
"16/01/2022 06:00:00 - 16/01/2022 07:00:00","BZN|SE3","Without sequence","17.97",""
"16/01/2022 07:00:00 - 16/01/2022 08:00:00","BZN|SE3","Without sequence","18.58",""
"16/01/2022 08:00:00 - 16/01/2022 09:00:00","BZN|SE3","Without sequence","16.85",""
"16/01/2022 09:00:00 - 16/01/2022 10:00:00","BZN|SE3","Without sequence","17.46",""
"16/01/2022 10:00:00 - 16/01/2022 11:00:00","BZN|SE3","Without sequence","17.53",""
"16/01/2022 11:00:00 - 16/01/2022 12:00:00","BZN|SE3","Without sequence","16.47",""
"16/01/2022 12:00:00 - 16/01/2022 13:00:00","BZN|SE3","Without sequence","16.29",""
"16/01/2022 13:00:00 - 16/01/2022 14:00:00","BZN|SE3","Without sequence","17.39",""
"16/01/2022 14:00:00 - 16/01/2022 15:00:00","BZN|SE3","Without sequence","17.27",""
"16/01/2022 15:00:00 - 16/01/2022 16:00:00","BZN|SE3","Without sequence","17.51",""
"16/01/2022 16:00:00 - 16/01/2022 17:00:00","BZN|SE3","Without sequence","23.97",""
"16/01/2022 17:00:00 - 16/01/2022 18:00:00","BZN|SE3","Without sequence","30.84",""
"16/01/2022 18:00:00 - 16/01/2022 19:00:00","BZN|SE3","Without sequence","23.96",""
"16/01/2022 19:00:00 - 16/01/2022 20:00:00","BZN|SE3","Without sequence","19.39",""
"16/01/2022 20:00:00 - 16/01/2022 21:00:00","BZN|SE3","Without sequence","17.96",""
"16/01/2022 21:00:00 - 16/01/2022 22:00:00","BZN|SE3","Without sequence","18.34",""
"16/01/2022 22:00:00 - 16/01/2022 23:00:00","BZN|SE3","Without sequence","17.2",""
"16/01/2022 23:00:00 - 17/01/2022 00:00:00","BZN|SE3","Without sequence","13.2",""
"17/01/2022 00:00:00 - 17/01/2022 01:00:00","BZN|SE3","Without sequence","14.95",""
"17/01/2022 01:00:00 - 17/01/2022 02:00:00","BZN|SE3","Without sequence","13.59",""
"17/01/2022 02:00:00 - 17/01/2022 03:00:00","BZN|SE3","Without sequence","12.03",""
"17/01/2022 03:00:00 - 17/01/2022 04:00:00","BZN|SE3","Without sequence","10.09",""
"17/01/2022 04:00:00 - 17/01/2022 05:00:00","BZN|SE3","Without sequence","12.83",""
"17/01/2022 05:00:00 - 17/01/2022 06:00:00","BZN|SE3","Without sequence","17.12",""
"17/01/2022 06:00:00 - 17/01/2022 07:00:00","BZN|SE3","Without sequence","17.78",""
"17/01/2022 07:00:00 - 17/01/2022 08:00:00","BZN|SE3","Without sequence","67.58",""
"17/01/2022 08:00:00 - 17/01/2022 09:00:00","BZN|SE3","Without sequence","70.48",""
"17/01/2022 09:00:00 - 17/01/2022 10:00:00","BZN|SE3","Without sequence","72.15",""
"17/01/2022 10:00:00 - 17/01/2022 11:00:00","BZN|SE3","Without sequence","76.83",""
"17/01/2022 11:00:00 - 17/01/2022 12:00:00","BZN|SE3","Without sequence","76.47",""
"17/01/2022 12:00:00 - 17/01/2022 13:00:00","BZN|SE3","Without sequence","71.54",""
"17/01/2022 13:00:00 - 17/01/2022 14:00:00","BZN|SE3","Without sequence","88.87",""
"17/01/2022 14:00:00 - 17/01/2022 15:00:00","BZN|SE3","Without sequence","101.17",""
"17/01/2022 15:00:00 - 17/01/2022 16:00:00","BZN|SE3","Without sequence","131.59",""
"17/01/2022 16:00:00 - 17/01/2022 17:00:00","BZN|SE3","Without sequence","144.87",""
"17/01/2022 17:00:00 - 17/01/2022 18:00:00","BZN|SE3","Without sequence","150.62",""
"17/01/2022 18:00:00 - 17/01/2022 19:00:00","BZN|SE3","Without sequence","149.96",""
"17/01/2022 19:00:00 - 17/01/2022 20:00:00","BZN|SE3","Without sequence","144.76",""
"17/01/2022 20:00:00 - 17/01/2022 21:00:00","BZN|SE3","Without sequence","143.57",""
"17/01/2022 21:00:00 - 17/01/2022 22:00:00","BZN|SE3","Without sequence","138.39",""
"17/01/2022 22:00:00 - 17/01/2022 23:00:00","BZN|SE3","Without sequence","136.03",""
"17/01/2022 23:00:00 - 18/01/2022 00:00:00","BZN|SE3","Without sequence","80.07",""
"18/01/2022 00:00:00 - 18/01/2022 01:00:00","BZN|SE3","Without sequence","79.82",""
"18/01/2022 01:00:00 - 18/01/2022 02:00:00","BZN|SE3","Without sequence","87.68",""
"18/01/2022 02:00:00 - 18/01/2022 03:00:00","BZN|SE3","Without sequence","91.37",""
"18/01/2022 03:00:00 - 18/01/2022 04:00:00","BZN|SE3","Without sequence","92.96",""
"18/01/2022 04:00:00 - 18/01/2022 05:00:00","BZN|SE3","Without sequence","100.37",""
"18/01/2022 05:00:00 - 18/01/2022 06:00:00","BZN|SE3","Without sequence","145.35",""
"18/01/2022 06:00:00 - 18/01/2022 07:00:00","BZN|SE3","Without sequence","168.14",""
"18/01/2022 07:00:00 - 18/01/2022 08:00:00","BZN|SE3","Without sequence","267.14",""
"18/01/2022 08:00:00 - 18/01/2022 09:00:00","BZN|SE3","Without sequence","287.33",""
"18/01/2022 09:00:00 - 18/01/2022 10:00:00","BZN|SE3","Without sequence","248.06",""
"18/01/2022 10:00:00 - 18/01/2022 11:00:00","BZN|SE3","Without sequence","200.09",""
"18/01/2022 11:00:00 - 18/01/2022 12:00:00","BZN|SE3","Without sequence","168.37",""
"18/01/2022 12:00:00 - 18/01/2022 13:00:00","BZN|SE3","Without sequence","152.9",""
"18/01/2022 13:00:00 - 18/01/2022 14:00:00","BZN|SE3","Without sequence","151.18",""
"18/01/2022 14:00:00 - 18/01/2022 15:00:00","BZN|SE3","Without sequence","149.54",""
"18/01/2022 15:00:00 - 18/01/2022 16:00:00","BZN|SE3","Without sequence","148.94",""
"18/01/2022 16:00:00 - 18/01/2022 17:00:00","BZN|SE3","Without sequence","150.26",""
"18/01/2022 17:00:00 - 18/01/2022 18:00:00","BZN|SE3","Without sequence","151.09",""
"18/01/2022 18:00:00 - 18/01/2022 19:00:00","BZN|SE3","Without sequence","147.91",""
"18/01/2022 19:00:00 - 18/01/2022 20:00:00","BZN|SE3","Without sequence","143.77",""
"18/01/2022 20:00:00 - 18/01/2022 21:00:00","BZN|SE3","Without sequence","127.43",""
"18/01/2022 21:00:00 - 18/01/2022 22:00:00","BZN|SE3","Without sequence","104.96",""
"18/01/2022 22:00:00 - 18/01/2022 23:00:00","BZN|SE3","Without sequence","96.13",""
"18/01/2022 23:00:00 - 19/01/2022 00:00:00","BZN|SE3","Without sequence","23.04",""
"19/01/2022 00:00:00 - 19/01/2022 01:00:00","BZN|SE3","Without sequence","15.27",""
"19/01/2022 01:00:00 - 19/01/2022 02:00:00","BZN|SE3","Without sequence","15.1",""
"19/01/2022 02:00:00 - 19/01/2022 03:00:00","BZN|SE3","Without sequence","14.85",""
"19/01/2022 03:00:00 - 19/01/2022 04:00:00","BZN|SE3","Without sequence","14.7",""
"19/01/2022 04:00:00 - 19/01/2022 05:00:00","BZN|SE3","Without sequence","14.72",""
"19/01/2022 05:00:00 - 19/01/2022 06:00:00","BZN|SE3","Without sequence","14.92",""
"19/01/2022 06:00:00 - 19/01/2022 07:00:00","BZN|SE3","Without sequence","25.54",""
"19/01/2022 07:00:00 - 19/01/2022 08:00:00","BZN|SE3","Without sequence","85.0",""
"19/01/2022 08:00:00 - 19/01/2022 09:00:00","BZN|SE3","Without sequence","89.56",""
"19/01/2022 09:00:00 - 19/01/2022 10:00:00","BZN|SE3","Without sequence","69.28",""
"19/01/2022 10:00:00 - 19/01/2022 11:00:00","BZN|SE3","Without sequence","70.04",""
"19/01/2022 11:00:00 - 19/01/2022 12:00:00","BZN|SE3","Without sequence","66.54",""
"19/01/2022 12:00:00 - 19/01/2022 13:00:00","BZN|SE3","Without sequence","43.13",""
"19/01/2022 13:00:00 - 19/01/2022 14:00:00","BZN|SE3","Without sequence","25.45",""
"19/01/2022 14:00:00 - 19/01/2022 15:00:00","BZN|SE3","Without sequence","18.25",""
"19/01/2022 15:00:00 - 19/01/2022 16:00:00","BZN|SE3","Without sequence","23.43",""
"19/01/2022 16:00:00 - 19/01/2022 17:00:00","BZN|SE3","Without sequence","36.66",""
"19/01/2022 17:00:00 - 19/01/2022 18:00:00","BZN|SE3","Without sequence","67.24",""
"19/01/2022 18:00:00 - 19/01/2022 19:00:00","BZN|SE3","Without sequence","36.36",""
"19/01/2022 19:00:00 - 19/01/2022 20:00:00","BZN|SE3","Without sequence","15.43",""
"19/01/2022 20:00:00 - 19/01/2022 21:00:00","BZN|SE3","Without sequence","14.36",""
"19/01/2022 21:00:00 - 19/01/2022 22:00:00","BZN|SE3","Without sequence","13.64",""
"19/01/2022 22:00:00 - 19/01/2022 23:00:00","BZN|SE3","Without sequence","13.01",""
"19/01/2022 23:00:00 - 20/01/2022 00:00:00","BZN|SE3","Without sequence","10.86",""
"20/01/2022 00:00:00 - 20/01/2022 01:00:00","BZN|SE3","Without sequence","10.13",""
"20/01/2022 01:00:00 - 20/01/2022 02:00:00","BZN|SE3","Without sequence","9.28",""
"20/01/2022 02:00:00 - 20/01/2022 03:00:00","BZN|SE3","Without sequence","8.89",""
"20/01/2022 03:00:00 - 20/01/2022 04:00:00","BZN|SE3","Without sequence","8.92",""
"20/01/2022 04:00:00 - 20/01/2022 05:00:00","BZN|SE3","Without sequence","9.63",""
"20/01/2022 05:00:00 - 20/01/2022 06:00:00","BZN|SE3","Without sequence","10.48",""
"20/01/2022 06:00:00 - 20/01/2022 07:00:00","BZN|SE3","Without sequence","12.85",""
"20/01/2022 07:00:00 - 20/01/2022 08:00:00","BZN|SE3","Without sequence","67.29",""
"20/01/2022 08:00:00 - 20/01/2022 09:00:00","BZN|SE3","Without sequence","91.78",""
"20/01/2022 09:00:00 - 20/01/2022 10:00:00","BZN|SE3","Without sequence","85.97",""
"20/01/2022 10:00:00 - 20/01/2022 11:00:00","BZN|SE3","Without sequence","87.12",""
"20/01/2022 11:00:00 - 20/01/2022 12:00:00","BZN|SE3","Without sequence","69.13",""
"20/01/2022 12:00:00 - 20/01/2022 13:00:00","BZN|SE3","Without sequence","67.31",""
"20/01/2022 13:00:00 - 20/01/2022 14:00:00","BZN|SE3","Without sequence","76.55",""
"20/01/2022 14:00:00 - 20/01/2022 15:00:00","BZN|SE3","Without sequence","73.73",""
"20/01/2022 15:00:00 - 20/01/2022 16:00:00","BZN|SE3","Without sequence","93.65",""
"20/01/2022 16:00:00 - 20/01/2022 17:00:00","BZN|SE3","Without sequence","113.3",""
"20/01/2022 17:00:00 - 20/01/2022 18:00:00","BZN|SE3","Without sequence","134.82",""
"20/01/2022 18:00:00 - 20/01/2022 19:00:00","BZN|SE3","Without sequence","132.26",""
"20/01/2022 19:00:00 - 20/01/2022 20:00:00","BZN|SE3","Without sequence","113.28",""
"20/01/2022 20:00:00 - 20/01/2022 21:00:00","BZN|SE3","Without sequence","99.37",""
"20/01/2022 21:00:00 - 20/01/2022 22:00:00","BZN|SE3","Without sequence","92.41",""
"20/01/2022 22:00:00 - 20/01/2022 23:00:00","BZN|SE3","Without sequence","74.9",""
"20/01/2022 23:00:00 - 21/01/2022 00:00:00","BZN|SE3","Without sequence","45.62",""
"21/01/2022 00:00:00 - 21/01/2022 01:00:00","BZN|SE3","Without sequence","15.14",""
"21/01/2022 01:00:00 - 21/01/2022 02:00:00","BZN|SE3","Without sequence","15.04",""
"21/01/2022 02:00:00 - 21/01/2022 03:00:00","BZN|SE3","Without sequence","15.05",""
"21/01/2022 03:00:00 - 21/01/2022 04:00:00","BZN|SE3","Without sequence","15.16",""
"21/01/2022 04:00:00 - 21/01/2022 05:00:00","BZN|SE3","Without sequence","15.47",""
"21/01/2022 05:00:00 - 21/01/2022 06:00:00","BZN|SE3","Without sequence","49.96",""
"21/01/2022 06:00:00 - 21/01/2022 07:00:00","BZN|SE3","Without sequence","117.75",""
"21/01/2022 07:00:00 - 21/01/2022 08:00:00","BZN|SE3","Without sequence","142.9",""
"21/01/2022 08:00:00 - 21/01/2022 09:00:00","BZN|SE3","Without sequence","144.49",""
"21/01/2022 09:00:00 - 21/01/2022 10:00:00","BZN|SE3","Without sequence","144.28",""
"21/01/2022 10:00:00 - 21/01/2022 11:00:00","BZN|SE3","Without sequence","144.15",""
"21/01/2022 11:00:00 - 21/01/2022 12:00:00","BZN|SE3","Without sequence","142.68",""
"21/01/2022 12:00:00 - 21/01/2022 13:00:00","BZN|SE3","Without sequence","141.36",""
"21/01/2022 13:00:00 - 21/01/2022 14:00:00","BZN|SE3","Without sequence","144.47",""
"21/01/2022 14:00:00 - 21/01/2022 15:00:00","BZN|SE3","Without sequence","142.72",""
"21/01/2022 15:00:00 - 21/01/2022 16:00:00","BZN|SE3","Without sequence","143.76",""
"21/01/2022 16:00:00 - 21/01/2022 17:00:00","BZN|SE3","Without sequence","145.69",""
"21/01/2022 17:00:00 - 21/01/2022 18:00:00","BZN|SE3","Without sequence","157.12",""
"21/01/2022 18:00:00 - 21/01/2022 19:00:00","BZN|SE3","Without sequence","154.52",""
"21/01/2022 19:00:00 - 21/01/2022 20:00:00","BZN|SE3","Without sequence","142.31",""
"21/01/2022 20:00:00 - 21/01/2022 21:00:00","BZN|SE3","Without sequence","136.78",""
"21/01/2022 21:00:00 - 21/01/2022 22:00:00","BZN|SE3","Without sequence","132.25",""
"21/01/2022 22:00:00 - 21/01/2022 23:00:00","BZN|SE3","Without sequence","133.59",""
"21/01/2022 23:00:00 - 22/01/2022 00:00:00","BZN|SE3","Without sequence","120.01",""
"22/01/2022 00:00:00 - 22/01/2022 01:00:00","BZN|SE3","Without sequence","123.58",""
"22/01/2022 01:00:00 - 22/01/2022 02:00:00","BZN|SE3","Without sequence","120.3",""
"22/01/2022 02:00:00 - 22/01/2022 03:00:00","BZN|SE3","Without sequence","119.99",""
"22/01/2022 03:00:00 - 22/01/2022 04:00:00","BZN|SE3","Without sequence","121.8",""
"22/01/2022 04:00:00 - 22/01/2022 05:00:00","BZN|SE3","Without sequence","123.57",""
"22/01/2022 05:00:00 - 22/01/2022 06:00:00","BZN|SE3","Without sequence","123.68",""
"22/01/2022 06:00:00 - 22/01/2022 07:00:00","BZN|SE3","Without sequence","120.0",""
"22/01/2022 07:00:00 - 22/01/2022 08:00:00","BZN|SE3","Without sequence","148.35",""
"22/01/2022 08:00:00 - 22/01/2022 09:00:00","BZN|SE3","Without sequence","181.54",""
"22/01/2022 09:00:00 - 22/01/2022 10:00:00","BZN|SE3","Without sequence","202.48",""
"22/01/2022 10:00:00 - 22/01/2022 11:00:00","BZN|SE3","Without sequence","206.18",""
"22/01/2022 11:00:00 - 22/01/2022 12:00:00","BZN|SE3","Without sequence","204.66",""
"22/01/2022 12:00:00 - 22/01/2022 13:00:00","BZN|SE3","Without sequence","189.82",""
"22/01/2022 13:00:00 - 22/01/2022 14:00:00","BZN|SE3","Without sequence","154.15",""
"22/01/2022 14:00:00 - 22/01/2022 15:00:00","BZN|SE3","Without sequence","149.13",""
"22/01/2022 15:00:00 - 22/01/2022 16:00:00","BZN|SE3","Without sequence","149.54",""
"22/01/2022 16:00:00 - 22/01/2022 17:00:00","BZN|SE3","Without sequence","197.25",""
"22/01/2022 17:00:00 - 22/01/2022 18:00:00","BZN|SE3","Without sequence","222.31",""
"22/01/2022 18:00:00 - 22/01/2022 19:00:00","BZN|SE3","Without sequence","225.28",""
"22/01/2022 19:00:00 - 22/01/2022 20:00:00","BZN|SE3","Without sequence","157.29",""
"22/01/2022 20:00:00 - 22/01/2022 21:00:00","BZN|SE3","Without sequence","145.78",""
"22/01/2022 21:00:00 - 22/01/2022 22:00:00","BZN|SE3","Without sequence","141.51",""
"22/01/2022 22:00:00 - 22/01/2022 23:00:00","BZN|SE3","Without sequence","138.48",""
"22/01/2022 23:00:00 - 23/01/2022 00:00:00","BZN|SE3","Without sequence","134.65",""
"23/01/2022 00:00:00 - 23/01/2022 01:00:00","BZN|SE3","Without sequence","121.29",""
"23/01/2022 01:00:00 - 23/01/2022 02:00:00","BZN|SE3","Without sequence","107.7",""
"23/01/2022 02:00:00 - 23/01/2022 03:00:00","BZN|SE3","Without sequence","93.75",""
"23/01/2022 03:00:00 - 23/01/2022 04:00:00","BZN|SE3","Without sequence","88.0",""
"23/01/2022 04:00:00 - 23/01/2022 05:00:00","BZN|SE3","Without sequence","87.91",""
"23/01/2022 05:00:00 - 23/01/2022 06:00:00","BZN|SE3","Without sequence","85.0",""
